longitude,latitude
61.35455224925971,17.44835512983275
80.48768651618836,20.878478821272388
63.57923800462014,1.1129071353590234
53.68912295536975,13.248114666394628
72.68761708080412,-7.363275536214186
50.751844262045374,1.6626789000782942
94.79023333746457,21.954882255581488
92.44925201281785,16.83891955936972
100.09139417333117,-17.765559505298807
80.00455798037123,25.496770105008792
68.94802452463247,9.764860123937382
58.801497300142216,-19.69199402122748
92.87257339600336,-0.9461200806820251
70.08334829903362,25.13130607432624
97.35505768400958,-8.775364785204323
88.88018836628419,21.624445246050485
69.9090570690216,15.236503450428089
88.04223508275831,-16.001026582689168
74.08569737768815,5.807201388525328
90.20216016392888,-7.080207440929744
77.30969707104913,14.65493916090918
79.6846317164494,16.1995238296223
55.90815939451986,-2.295933700004209
99.83379359216198,6.833575640041001
66.14859223463378,-7.930619011323522
59.80276518323795,12.372039950857221
89.01018168963131,-3.065915005683813
51.81024832117217,-13.243236016513158
99.05570276618329,5.800701883345887
61.57561587849558,16.41592043057844
63.50405667209927,2.90611328822245
95.8691817963279,22.185689610804616
98.34857588883256,-2.0878012340920336
66.59980646394064,-15.118898896851494
80.36302317664843,-10.851790864582679
102.96583480958918,18.70299796747601
57.2260988640657,-6.370551464132058
50.92645484129855,4.227260953502988
101.94363697369234,-14.75797357716381
86.12090219554017,-14.429165811939686
100.61590329471109,26.344910653428663
86.71291228454925,5.501155127514991
63.5189065074831,1.654713994056344
82.09682776543038,-2.8570730231345856
57.84450414450626,-4.347825882305667
64.91134719968494,17.39687044628817
54.43807367254853,0.59682915624267
92.82688060867622,2.7131491028216885
66.61568023236839,-11.406282305114452
100.29666042355657,24.535721467998435
