longitude,latitude
93.76255633951789,12.188918580060538
60.83394065233678,21.777752301812107
101.72756687709528,26.461008643726046
70.72826264552923,-14.93819226813941
63.00656584534481,13.606963123570232
65.68068205697406,21.386225563944237
64.02674530028605,0.40019133868372236
57.701047234625264,20.696485387733702
57.3928901751227,14.204574259694333
55.85791302817192,-2.3368575052040903
81.14845452845186,8.481516964663022
67.57419632125338,14.129059462010503
85.19449786095353,-8.68350578340381
80.39851472764434,-8.992867608414299
103.66641521709076,5.178377889837833
84.49082229028798,-18.096692015733773
104.43026786190691,-1.5664720005510056
72.43257725152819,15.710774514394096
58.23855260043514,19.223700188762948
79.38034845158666,-10.539851359000858
80.13133192947694,-7.751585576624725
82.0707964215503,12.473649526662264
77.51129922724141,-12.384968866418738
78.83230709505679,15.590675585069874
70.71726464134515,9.116835651360827
58.426513926355106,6.533474398460811
51.99644591392722,17.352001095031284
86.24230717716904,-9.979566116607332
71.84513231290926,7.066832447837747
61.43124586400857,6.642445853598666
78.85909544081056,-16.454565046956915
95.11226435350568,11.484494353633355
94.23230454940543,19.9128974785828
85.88348673653535,-4.8293509337815
52.89189509691192,19.56326882393268
66.41255910539573,22.842160240056977
94.28721141560177,-7.381159002508262
80.6134367305439,26.483195382248212
71.11098688416567,-18.441767232226002
63.657629611583594,-19.31847450646793
78.3898095511945,15.507469456104921
75.80833687397077,-11.696636239287642
85.8671446488556,-12.138335000962101
51.120222286566026,-10.297741866846383
83.42777560656421,15.861166970038617
99.40082266557648,8.948169263101672
72.75046205554064,-13.714218094457745
81.92693185156622,-0.14398767054622041
83.40805345325852,-13.959840975975474
79.61780385279269,13.895582839960497
