longitude,latitude
66.98475943477078,0.8302589844450736
75.76046523836003,3.174364234101777
80.55873940238457,-19.16092077677588
65.359658721484,16.754290267310814
104.03022387726222,-17.52472234984901
77.44325676717948,16.961639349361697
102.48630183075434,-6.315550062112514
58.065081100161976,26.699061141153365
80.20374905192406,-4.403786129640956
93.46403603992641,21.937396356349176
85.13571638068333,-19.389987519339297
98.97930437964057,6.265698620149351
65.51754017471775,7.815631200644045
82.22721325626188,-15.041210207096828
87.21098673054662,6.670930132336672
53.20949623797231,-7.503256648732652
51.51926113269751,3.0396239617293475
56.42966986358431,-9.069727122336422
69.1930166479105,3.8147978131668623
69.79213261088526,7.977781781234835
58.0447769067898,6.05126071132824
85.93644750381371,23.457320517794024
62.544126127601224,-8.018814443722677
48.79465291737854,4.055721041052603
90.11269787328948,8.3522513531986
73.36547038937465,12.78602011600664
66.0471656945931,13.634002995112326
101.18790923050774,22.58249158325298
76.81771878777246,-6.4571826830851755
59.05727195141098,-0.5188059358661405
69.34697894887532,-3.8832760222141083
65.08813315254771,-7.598677421461961
92.70213661954767,22.72661830327081
76.72259827822369,0.06011543628479643
52.87391081213611,14.442878726993918
100.2495216701374,-3.107336072879967
77.66391876118483,5.123630737032588
73.70665515699265,-19.925285973506877
49.488644982576595,26.618995764155322
66.84868327522913,-15.191228941726628
78.86998818333706,2.5057090576395886
67.14447649608668,10.292943788746907
59.91065428031156,11.383373329621278
55.5115752993124,10.659603151153412
70.9815816132889,4.357454057441792
61.394549372765255,-8.381326853824147
75.9559001668073,4.711700516666401
89.95984287147918,-10.394700363506908
88.7962265093077,14.18890114648103
51.77098553456018,-4.898639891943075
