longitude,latitude
82.81850350352555,8.235162366629009
64.32907226746853,19.846215737998527
99.46914786195897,15.028262575592393
84.14873560341852,14.542618094427489
71.57024591463383,9.265495381161571
67.93730516371312,4.059780883388218
51.790979046869566,1.5775098345284135
103.92146772358207,6.623843483960947
89.1723297672475,7.399205202513446
69.3994241915232,-13.780951863027653
86.45389911944153,-3.493239741005606
88.52465456920282,24.55925319052654
100.66941392103998,1.48130091979478
49.34629793957313,14.469265957087423
99.21439404888078,4.084136208506251
56.917363432203345,7.688134804760875
89.9485583313164,2.756700569975365
67.89407782544887,26.41883495771011
56.68860788274786,26.209418796089032
72.55851669591615,3.0117668792054957
65.44414399156375,-14.385047335165085
56.03544773140505,-8.155867897193316
91.2348147494797,21.798431288866887
83.03865843395594,-17.526193854371925
96.73844311457549,20.944471221977587
52.90582141144495,2.731314534098143
54.83521397645338,26.34029907949907
77.47151692143005,24.526813162100957
90.58357411083594,-4.830884219069722
72.12126965485305,2.7302989251023817
92.54665790446452,-6.359130986324919
102.04983258198396,14.480904696589697
65.12775969350741,8.451340496219103
74.68596388970931,-15.52416161917557
80.65560686312733,15.516145058890892
68.52052555012793,2.14408612184576
56.36698976915575,12.040519464683776
57.35918684956443,-11.583019725635106
64.76803892160832,-17.545330681431157
69.91020028681704,17.42275311726295
71.48129639287677,3.7279017821610836
62.781191777688605,-4.870626099574986
98.57428194452876,24.14963680412098
85.04675908555294,3.2743232295848053
59.553113850080834,-16.637470668042408
79.47576997899137,25.37884439910276
82.05786101703654,-6.533485633808734
73.6708478352399,2.3779669347166035
90.68552591705136,20.548923558371172
99.08686218770848,14.83585914831292
