Date,Time,Latitude,Longitude
2024-04-27,05:06:13,6.2702,88.78261666666667
2024-04-27,05:21:38,6.271450000000001,88.78178333333332
2024-04-27,06:07:19,6.268816666666667,88.77993333333333
2024-04-27,06:51:18,6.278166666666667,88.78083333333333
2024-04-27,07:33:10,6.287683333333333,88.77876666666667
2024-04-27,08:22:15,6.298666666666666,88.77933333333334
2024-04-27,09:11:09,6.30985,88.77980000000001
2024-04-27,10:00:23,6.321766666666667,88.78121666666667
2024-04-27,12:14:19,6.344833333333335,88.76621666666666
2024-04-27,14:23:14,6.3737,88.76273333333332
2024-04-27,16:36:08,6.400633333333333,88.76318333333332
2024-04-27,21:03:19,6.447383333333333,88.75961666666666
2024-04-28,01:36:59,6.501483333333335,88.75353333333332
2024-04-28,06:02:26,6.554866666666667,88.75463333333333
2024-04-28,06:02:27,6.554866666666667,88.75463333333333
2024-04-28,10:52:13,6.605333333333334,88.75681666666667
2024-04-28,11:04:44,6.6068333333333324,88.75739999999999
2024-04-28,11:32:19,6.6081,88.75781666666666
2024-04-28,12:13:54,6.607183333333334,88.75711666666666
2024-04-28,12:33:44,6.606983333333333,88.75638333333333
2024-04-28,13:00:40,6.606533333333334,88.75619999999999
2024-04-28,13:28:24,6.607166666666666,88.75783333333332
2024-04-28,13:34:08,6.60735,88.75716666666668
2024-04-28,14:00:49,6.60705,88.75803333333333
2024-04-28,18:09:43,6.6559333333333335,88.75988333333335
2024-04-28,22:26:39,6.703616666666666,88.7589
2024-04-29,02:37:34,6.749983333333334,88.75231666666666
2024-04-29,03:21:24,6.759733333333332,88.74888333333335
2024-04-29,03:21:24,6.759733333333332,88.74888333333335
2024-04-29,04:52:14,6.779766666666665,88.75158333333333
2024-04-29,05:31:26,6.790050000000001,88.75338333333333
2024-04-29,06:12:09,6.800316666666667,88.75559999999999
2024-04-29,06:55:43,6.811,88.7552
2024-04-29,07:39:04,6.820949999999999,88.75363333333334
2024-04-29,08:27:09,6.8319333333333345,88.75505
2024-04-29,09:14:35,6.841366666666666,88.75326666666666
2024-04-29,11:33:19,6.863766666666667,88.75291666666665
2024-04-29,14:04:46,6.88515,88.74198333333334
2024-04-29,14:04:47,6.88515,88.74198333333334
2024-04-29,18:57:10,6.935566666666666,88.74171666666668
2024-04-29,23:41:59,6.9781666666666675,88.74651666666665
2024-04-30,04:31:58,7.0253000000000005,88.73656666666666
2024-04-30,09:42:18,7.076016666666667,88.74196666666667
2024-04-30,09:42:19,7.076016666666667,88.74196666666667
2024-04-30,14:50:54,7.12025,88.73491666666665
2024-04-30,15:02:18,7.1225499999999995,88.73463333333332
2024-04-30,15:07:59,7.123833333333333,88.73473333333335
2024-04-30,15:17:39,7.125983333333333,88.73489999999998
2024-04-30,16:03:33,7.130650000000001,88.7324
2024-04-30,17:02:44,7.1335500000000005,88.73355000000001
2024-04-30,17:59:14,7.134500000000001,88.73443333333334
2024-04-30,18:15:20,7.1375166666666665,88.73579999999998
2024-04-30,22:29:24,7.133,88.77388333333334
2024-04-30,22:41:45,7.134533333333334,88.77438333333333
2024-04-30,23:05:58,7.136133333333333,88.77376666666666
